"Fecha","Lon","Lat"
2009-01-01,-70.4483802195893,-23.1008212738947
2009-01-02,-70.4483802205565,-23.1008212838536
2009-01-03,-70.4483802083838,-23.100821270367
2009-01-04,-70.4483802061226,-23.100821300126
2009-01-05,-70.4483801832342,-23.1008213064961
2009-01-06,-70.4483801904188,-23.1008212981177
2009-01-07,-70.4483801821429,-23.1008212906558
2009-01-08,-70.4483801918984,-23.1008212784059
2009-01-09,-70.4483801917785,-23.1008213042396
2009-01-10,-70.4483802024639,-23.1008212773784
2009-01-11,-70.4483802150546,-23.1008212850418
2009-01-12,-70.4483801941907,-23.1008212747526
2009-01-13,-70.4483801996151,-23.1008212759982
2009-01-14,-70.4483802290368,-23.1008212817528
2009-01-15,-70.4483802019819,-23.1008212825761
2009-01-16,-70.4483802060835,-23.1008212903166
2009-01-17,-70.4483801982272,-23.1008212952855
2009-01-18,-70.4483802131941,-23.1008213000642
2009-01-19,-70.4483801911722,-23.1008212762499
2009-01-20,-70.4483802037078,-23.1008212930943
2009-01-21,-70.4483801866936,-23.1008212627517
2009-01-22,-70.4483802156701,-23.1008212788055
2009-01-23,-70.4483802213791,-23.1008212986836
2009-01-24,-70.4483801985927,-23.100821285346
2009-01-25,-70.4483801860401,-23.1008212949004
2009-01-26,-70.4483801967581,-23.1008212559659
2009-01-27,-70.4483801709022,-23.100821269936
2009-01-28,-70.4483801962923,-23.1008212733803
2009-01-29,-70.448380181016,-23.100821291809
2009-01-30,-70.4483801884851,-23.1008212716261
2009-01-31,-70.4483802006253,-23.1008212803405
2009-02-01,-70.4483801664894,-23.1008212751447
2009-02-02,-70.4483801601211,-23.1008212863086
2009-02-03,-70.4483801809272,-23.1008212779279
2009-02-04,-70.4483801850071,-23.1008212723012
2009-02-05,-70.4483802021968,-23.1008212692959
2009-02-06,-70.4483801925708,-23.1008212645049
2009-02-07,-70.448380181015,-23.1008212696405
2009-02-08,-70.4483801833978,-23.1008212694156
2009-02-09,-70.4483801936249,-23.1008212821955
2009-02-10,-70.448380189377,-23.1008212621146
2009-02-11,-70.4483801755094,-23.1008212630804
2009-02-12,-70.4483801885508,-23.1008212668036
2009-02-13,-70.4483801672808,-23.1008212738412
2009-02-14,-70.4483801585841,-23.1008212635919
2009-02-15,-70.4483801662726,-23.1008212691721
2009-02-16,-70.4483801652343,-23.100821249035
2009-02-17,-70.4483801726934,-23.100821244735
2009-02-18,-70.4483801621583,-23.100821269023
2009-02-19,-70.4483801734675,-23.1008212612934
2009-02-20,-70.4483801759618,-23.100821244671
2009-02-21,-70.4483801645349,-23.1008212420956
2009-02-22,-70.448380165439,-23.1008212286885
2009-02-23,-70.4483801720053,-23.1008212548884
2009-02-24,-70.4483801683198,-23.1008212766833
2009-02-25,-70.448380154699,-23.1008212477225
2009-02-26,-70.4483801658349,-23.1008212579193
2009-02-27,-70.4483801568275,-23.1008212520439
2009-02-28,-70.4483801579375,-23.1008212453871
2009-03-01,-70.4483801528781,-23.1008212562987
2009-03-02,-70.4483801512226,-23.100821257026
2009-03-03,-70.4483801877015,-23.1008212406651
2009-03-04,-70.4483801651884,-23.1008212682529
2009-03-05,-70.4483801675454,-23.1008212725191
2009-03-06,-70.4483801285802,-23.1008212583128
2009-03-07,-70.4483801481843,-23.1008212437043
2009-03-08,-70.4483801515283,-23.1008212272093
2009-03-09,-70.4483801531622,-23.1008212490159
2009-03-10,-70.4483801377278,-23.1008212445824
2009-03-11,-70.4483801178835,-23.1008212408817
2009-03-12,-70.448380141245,-23.1008212468263
2009-03-13,-70.4483801458055,-23.1008212514381
2009-03-14,-70.448380137724,-23.1008212347416
2009-03-15,-70.4483801349145,-23.1008212102549
2009-03-16,-70.4483801187827,-23.100821226408
2009-03-17,-70.4483801228488,-23.100821238458
2009-03-18,-70.448380119401,-23.1008212245597
2009-03-19,-70.4483801258331,-23.1008212372141
2009-03-20,-70.448380134509,-23.1008212330457
2009-03-21,-70.4483801444376,-23.10082122574
2009-03-22,-70.4483801264991,-23.1008212178096
2009-03-23,-70.4483801222338,-23.1008212423492
2009-03-24,-70.4483801331591,-23.100821232936
2009-03-25,-70.4483801262238,-23.1008212522765
2009-03-26,-70.4483801140815,-23.1008212484286
2009-03-27,-70.4483801339395,-23.10082124094
2009-03-28,-70.4483801173477,-23.1008212384474
2009-03-29,-70.4483801325221,-23.1008212294285
2009-03-30,-70.4483801185123,-23.1008212520238
2009-03-31,-70.4483801140796,-23.1008212541715
2009-04-01,-70.4483801216447,-23.1008212554616
2009-04-02,-70.4483801189049,-23.1008212441479
2009-04-03,-70.4483801251169,-23.1008212304167
2009-04-04,-70.4483801366092,-23.1008212127738
2009-04-05,-70.4483801306369,-23.100821237981
2009-04-06,-70.4483801195591,-23.1008212443292
2009-04-07,-70.4483801359026,-23.1008212409465
2009-04-08,-70.4483801222593,-23.1008212240615
2009-04-09,-70.4483801351759,-23.1008212193202
2009-04-10,-70.448380121068,-23.1008212303325
2009-04-11,-70.4483801030459,-23.1008212287561
2009-04-12,-70.4483801262719,-23.1008212164641
2009-04-13,-70.4483801036472,-23.1008212375412
2009-04-14,-70.4483801017868,-23.1008212338112
2009-04-15,-70.4483801091827,-23.1008212359137
2009-04-16,-70.4483801244628,-23.1008212244065
2009-04-17,-70.4483800998104,-23.10082122793
2009-04-18,-70.4483801222306,-23.1008212327826
2009-04-19,-70.4483800996341,-23.1008212177813
2009-04-20,-70.4483801045081,-23.10082121477
2009-04-21,-70.4483801261868,-23.1008212386571
2009-04-22,-70.4483801110269,-23.1008212153448
