"Fecha","Lon","Lat"
2010-01-01,-73.4011032504126,-39.8687413768051
2010-01-02,-73.401103253155,-39.8687413682229
2010-01-03,-73.4011032227497,-39.8687413470896
2010-01-04,-73.4011032180646,-39.868741363089
2010-01-05,-73.4011032424421,-39.8687413613106
2010-01-06,-73.4011032473228,-39.8687413596108
2010-01-07,-73.4011032583753,-39.8687413485108
2010-01-08,-73.4011032456077,-39.8687413408753
2010-01-09,-73.4011032837841,-39.8687413755734
2010-01-10,-73.4011032337874,-39.8687413538295
2010-01-11,-73.4011032210174,-39.8687413716296
2010-01-12,-73.4011032603714,-39.8687413671883
2010-01-13,-73.4011032376976,-39.8687413423478
2010-01-14,-73.4011032629479,-39.8687413206433
2010-01-15,-73.4011032320911,-39.8687413247611
2010-01-16,-73.4011032455868,-39.8687413487823
2010-01-17,-73.4011032275063,-39.8687413521108
2010-01-18,-73.4011032236005,-39.8687413512345
2010-01-19,-73.4011032234718,-39.8687413208656
2010-01-20,-73.4011032171951,-39.8687413290487
2010-01-21,-73.4011032189939,-39.8687413804823
2010-01-22,-73.4011032341072,-39.8687413517539
2010-01-23,-73.4011032159198,-39.868741329034
2010-01-24,-73.401103269453,-39.8687413223073
2010-01-25,-73.4011032100198,-39.8687413216156
2010-01-26,-73.4011032352222,-39.8687413506517
2010-01-27,-73.4011031976711,-39.868741323729
2010-01-28,-73.401103244328,-39.8687413752481
2010-01-29,-73.4011032761636,-39.8687413630307
2010-01-30,-73.4011032244699,-39.8687413495364
2010-01-31,-73.4011032318857,-39.8687413386884
2010-02-01,-73.4011032404003,-39.8687413627382
2010-02-02,-73.4011032345317,-39.8687413515377
2010-02-03,-73.4011032725087,-39.8687413520261
2010-02-04,-73.4011032480471,-39.8687413431728
2010-02-05,-73.4011032195985,-39.8687413571036
2010-02-06,-73.4011031838056,-39.8687413431743
2010-02-07,-73.4011032334897,-39.868741359012
2010-02-08,-73.4011032416254,-39.8687413358349
2010-02-09,-73.4011032439755,-39.8687413380207
2010-02-10,-73.4011032258267,-39.868741322407
2010-02-11,-73.4011032308052,-39.8687413286826
2010-02-12,-73.4011032291389,-39.8687413058952
2010-02-13,-73.4011032279187,-39.8687413312541
2010-02-14,-73.401103229712,-39.8687413775325
2010-02-15,-73.4011032226482,-39.8687413295659
2010-02-16,-73.401103221727,-39.8687413405153
2010-02-17,-73.4011032078254,-39.8687413326894
2010-02-18,-73.4011031919936,-39.8687413445894
2010-02-19,-73.4011032264161,-39.8687413446481
2010-02-20,-73.4011032234271,-39.8687413250154
2010-02-21,-73.4011032110509,-39.8687413247488
2010-02-22,-73.4011032014554,-39.8687413333437
2010-02-23,-73.4011032020465,-39.8687413203263
2010-02-24,-73.4011031876304,-39.8687413172418
2010-02-25,-73.4011031871984,-39.8687413225696
2010-02-26,-73.4011031922385,-39.8687413467978
2010-02-27,-73.4011031707171,-39.8687413295825
2010-02-28,-73.4011032628359,-39.8687415947393
2010-03-01,-73.4011032687159,-39.8687416021753
2010-03-02,-73.4011032641456,-39.8687416027577
2010-03-03,-73.4011032687534,-39.8687416077385
2010-03-04,-73.4011032574986,-39.8687415977367
2010-03-05,-73.4011032556305,-39.8687416193924
2010-03-06,-73.4011032663885,-39.8687416226337
2010-03-07,-73.4011032798884,-39.8687416351679
2010-03-08,-73.4011032801762,-39.8687416253363
2010-03-09,-73.4011032448084,-39.8687416128814
2010-03-10,-73.4011032739299,-39.8687416164923
2010-03-11,-73.4011032428728,-39.8687416432775
2010-03-12,-73.4011032723907,-39.8687416599097
2010-03-13,-73.401103285644,-39.8687416974392
2010-03-14,-73.4011032759783,-39.8687416486659
2010-03-15,-73.4011032747171,-39.8687416340539
2010-03-16,-73.4011032709367,-39.8687416569075
2010-03-17,-73.4011032632099,-39.8687416413379
2010-03-18,-73.4011032670142,-39.8687416656212
2010-03-19,-73.4011032746803,-39.8687416488219
2010-03-20,-73.4011032665893,-39.8687416512697
2010-03-21,-73.4011032848748,-39.8687416585274
2010-03-22,-73.4011032825296,-39.8687416539682
2010-03-23,-73.4011032913803,-39.8687416849695
2010-03-24,-73.4011032411477,-39.8687416531094
2010-03-25,-73.4011032543128,-39.8687416395751
2010-03-26,-73.4011032918895,-39.8687416717553
2010-03-27,-73.4011032684941,-39.8687416481489
2010-03-28,-73.401103276521,-39.8687416688998
2010-03-29,-73.4011032411301,-39.8687416615192
2010-03-30,-73.4011032451415,-39.8687416669175
2010-03-31,-73.4011032409679,-39.8687416655927
2010-04-01,-73.4011033115238,-39.8687416946067
2010-04-02,-73.4011032203084,-39.8687416638046
2010-04-03,-73.4011032445361,-39.8687416666215
2010-04-04,-73.4011032342288,-39.8687416652617
2010-04-05,-73.4011032291112,-39.8687416612221
2010-04-06,-73.4011032657189,-39.8687416916693
2010-04-07,-73.4011032527942,-39.8687416243626
2010-04-08,-73.4011032439638,-39.8687416603074
2010-04-09,-73.4011032597002,-39.8687416667037
2010-04-10,-73.4011032177192,-39.868741676891
2010-04-11,-73.401103255805,-39.8687416743286
2010-04-12,-73.4011032464023,-39.8687416407894
2010-04-13,-73.4011032511273,-39.8687416497045
2010-04-14,-73.4011032349476,-39.8687416751272
2010-04-15,-73.4011032403236,-39.8687416777437
2010-04-16,-73.4011032646401,-39.8687416929707
2010-04-17,-73.4011032398707,-39.8687417022671
2010-04-18,-73.4011032702973,-39.8687416915724
2010-04-19,-73.4011032846035,-39.8687416967739
2010-04-20,-73.4011032333874,-39.8687416899208
2010-04-21,-73.4011032486904,-39.868741703478
2010-04-22,-73.4011032290226,-39.8687416732483
