"Fecha","Lon","Lat"
2010-03-28,-71.7448214147957,-35.0046353280218
2010-03-29,-71.7448214250845,-35.0046353247867
2010-03-30,-71.7448214538365,-35.0046353218603
2010-03-31,-71.7448214583251,-35.0046353039678
2010-04-01,-71.7448214741541,-35.0046353081748
2010-04-02,-71.7448214667457,-35.0046353116148
2010-04-03,-71.7448214723166,-35.0046353204962
2010-04-04,-71.7448214965153,-35.0046353104116
2010-04-05,-71.7448215022895,-35.0046353025124
2010-04-06,-71.7448215435401,-35.0046353274933
2010-04-07,-71.7448215468683,-35.0046353055055
2010-04-08,-71.7448215528567,-35.0046352840476
2010-04-09,-71.7448215717679,-35.004635295346
2010-04-10,-71.7448215862183,-35.0046353016912
2010-04-11,-71.7448215742261,-35.0046353011053
2010-04-12,-71.7448216040991,-35.0046352769086
2010-04-13,-71.7448216165572,-35.0046353132847
2010-04-14,-71.7448216372693,-35.0046353052432
2010-04-15,-71.7448216555116,-35.0046352930813
2010-04-16,-71.7448216603386,-35.0046353047063
2010-04-17,-71.7448216729119,-35.0046353181194
2010-04-18,-71.7448216974881,-35.0046352998504
2010-04-19,-71.7448216969494,-35.0046352920615
2010-04-20,-71.7448217019861,-35.004635299665
2010-04-21,-71.7448217159094,-35.0046353063513
2010-04-22,-71.7448217077049,-35.0046352972362
2010-04-23,-71.744821725181,-35.0046352739605
2010-04-24,-71.744821751481,-35.0046352829621
2010-04-25,-71.7448217592865,-35.0046352857341
2010-04-26,-71.744821782009,-35.0046352920557
2010-04-27,-71.7448217872537,-35.0046353094921
2010-04-28,-71.7448217897346,-35.0046353089332
2010-04-29,-71.7448218013011,-35.0046352891733
2010-04-30,-71.7448218369684,-35.0046352747405
2010-05-01,-71.7448218164136,-35.004635285083
2010-05-02,-71.7448218321215,-35.0046352957579
2010-05-03,-71.7448218255495,-35.0046353009254
2010-05-04,-71.7448218566341,-35.0046352905693
2010-05-05,-71.744821894798,-35.0046352601207
2010-05-06,-71.7448218685713,-35.004635260789
2010-05-07,-71.7448218646672,-35.0046352722649
2010-05-08,-71.7448218961237,-35.004635269942
2010-05-09,-71.7448218886293,-35.004635271844
2010-05-10,-71.7448219206676,-35.0046352582991
2010-05-11,-71.7448219296707,-35.0046352610689
2010-05-12,-71.7448219476735,-35.004635269544
2010-05-13,-71.744821960761,-35.0046352653308
2010-05-14,-71.744821936734,-35.0046352615336
2010-05-15,-71.7448219528379,-35.0046352575949
2010-05-16,-71.7448219593845,-35.0046352652119
2010-05-17,-71.7448219663323,-35.004635249712
2010-05-18,-71.7448219612088,-35.0046352702681
2010-05-19,-71.7448219795468,-35.0046352607285
2010-05-20,-71.7448219952831,-35.0046352479177
2010-05-21,-71.7448219817613,-35.0046352313104
2010-05-22,-71.7448220110223,-35.0046352550421
2010-05-23,-71.7448220172655,-35.0046352494428
2010-05-24,-71.7448220245519,-35.0046352634446
2010-05-25,-71.7448220289471,-35.0046352557605
2010-05-26,-71.7448220366717,-35.0046352352259
2010-05-27,-71.7448220365405,-35.004635236399
2010-05-28,-71.7448220482237,-35.0046352282926
2010-05-29,-71.7448220985576,-35.004635232
2010-05-30,-71.7448220684308,-35.0046352493766
2010-05-31,-71.7448220316055,-35.0046352424725
2010-06-01,-71.7448220574495,-35.0046352367757
2010-06-02,-71.7448220852185,-35.0046352258501
2010-06-03,-71.7448220818225,-35.0046352617639
2010-06-04,-71.7448220872318,-35.004635246482
2010-06-05,-71.744822102784,-35.0046352481209
2010-06-06,-71.7448221088275,-35.0046352469281
2010-06-07,-71.7448220945811,-35.0046352500856
2010-06-08,-71.7448221121755,-35.0046352529666
2010-06-09,-71.7448221400018,-35.0046352273172
2010-06-10,-71.7448221505994,-35.0046352586222
2010-06-11,-71.7448221270008,-35.004635262203
2010-06-12,-71.7448221535895,-35.0046352193197
2010-06-13,-71.7448221615433,-35.004635225728
2010-06-14,-71.7448221595738,-35.0046351813613
2010-06-15,-71.744822158247,-35.0046352375525
2010-06-16,-71.744822149636,-35.0046352388923
2010-06-17,-71.7448221677625,-35.0046351625196
2010-06-18,-71.7448222116591,-35.0046352217348
2010-06-19,-71.744822224006,-35.0046352315209
2010-06-20,-71.7448221984614,-35.0046352355738
2010-06-21,-71.744822201971,-35.0046352236448
2010-06-22,-71.7448222102681,-35.0046352205139
2010-06-23,-71.7448222347684,-35.0046352122892
2010-06-24,-71.7448222103968,-35.0046352323364
2010-06-25,-71.7448222206531,-35.004635211781
2010-06-26,-71.7448222312358,-35.0046352235081
2010-06-27,-71.7448222353275,-35.0046352102901
2010-06-28,-71.7448222566857,-35.0046352447134
2010-06-29,-71.7448222563108,-35.0046352081908
2010-06-30,-71.7448222521491,-35.0046352120114
2010-07-01,-71.7448222568628,-35.0046352321663
2010-07-02,-71.7448222787877,-35.0046352259041
2010-07-03,-71.744822292036,-35.0046352108324
2010-07-04,NA,NA
2010-07-05,-71.7448222755391,-35.0046352533802
2010-07-06,-71.7448223083542,-35.0046351616617
2010-07-07,-71.7448223034912,-35.0046352469767
2010-07-08,-71.7448223109829,-35.0046352302111
2010-07-09,-71.7448222944304,-35.0046352093002
2010-07-10,-71.7448223140296,-35.0046352088132
2010-07-11,-71.7448223188837,-35.0046352292724
2010-07-12,-71.7448223244579,-35.0046352176887
2010-07-13,-71.7448223238802,-35.0046352355917
2010-07-14,-71.7448223305727,-35.0046352387239
2010-07-15,-71.7448223370337,-35.0046352118286
2010-07-16,-71.7448223530904,-35.0046352067969
2010-07-17,-71.7448223404978,-35.0046352243525
