"Fecha","Lon","Lat"
2013-01-01,-70.1776537667549,-20.5462092613101
2013-01-02,-70.1776537426169,-20.5462092584032
2013-01-03,-70.177653702643,-20.546209206426
2013-01-04,-70.1776537427237,-20.5462092395634
2013-01-05,-70.1776537204958,-20.5462092207312
2013-01-06,-70.1776537103887,-20.5462092329813
2013-01-07,-70.1776537299495,-20.5462092447769
2013-01-08,-70.1776537096096,-20.5462092354748
2013-01-09,-70.1776537266451,-20.5462092293446
2013-01-10,-70.1776536946016,-20.5462092239227
2013-01-11,-70.1776537100234,-20.5462092344511
2013-01-12,-70.1776537228302,-20.5462092533553
2013-01-13,-70.1776537298454,-20.546209270199
2013-01-14,-70.1776536954216,-20.5462092399788
2013-01-15,-70.1776536893044,-20.5462092657146
2013-01-16,-70.1776536932278,-20.5462092038881
2013-01-17,-70.1776537144554,-20.5462092456264
2013-01-18,-70.1776537213222,-20.5462092299945
2013-01-19,-70.177653667023,-20.5462092179549
2013-01-20,-70.1776537107638,-20.5462092139249
2013-01-21,-70.1776536995835,-20.5462092174516
2013-01-22,-70.1776537231455,-20.546209205025
2013-01-23,-70.17765367652,-20.5462092232549
2013-01-24,-70.1776536789419,-20.5462092104038
2013-01-25,-70.177653715159,-20.5462091738162
2013-01-26,-70.1776536875297,-20.5462091958775
2013-01-27,-70.1776537163758,-20.5462092242265
2013-01-28,-70.1776537049584,-20.5462092174847
2013-01-29,-70.1776537032405,-20.5462092173091
2013-01-30,-70.1776536897803,-20.5462092246362
2013-01-31,-70.1776536897103,-20.5462092176444
2013-02-01,-70.1776536783148,-20.5462092019504
2013-02-02,-70.1776536919949,-20.5462091787777
2013-02-03,-70.1776537112141,-20.5462092019527
2013-02-04,-70.1776537269574,-20.5462092180287
2013-02-05,-70.1776537073373,-20.546209168978
2013-02-06,-70.177653703033,-20.546209221963
2013-02-07,-70.1776537258714,-20.5462092151491
2013-02-08,-70.1776536880979,-20.5462092064074
2013-02-09,-70.1776537086674,-20.5462092053847
2013-02-10,-70.1776537026828,-20.5462092023092
2013-02-11,-70.1776536995797,-20.5462092170988
2013-02-12,-70.1776536736989,-20.5462092048379
2013-02-13,-70.1776536297349,-20.546209193556
2013-02-14,-70.1776536765549,-20.5462092226758
2013-02-15,-70.1776537115575,-20.5462092218649
2013-02-16,-70.1776536876881,-20.5462091781188
2013-02-17,-70.1776536699906,-20.5462092023292
2013-02-18,-70.1776536630613,-20.5462091599909
2013-02-19,-70.1776536676592,-20.5462091795022
2013-02-20,-70.177653712887,-20.5462092000864
2013-02-21,NA,NA
2013-02-22,-70.1776536756991,-20.5462091250509
2013-02-23,-70.1776536974712,-20.546209216531
2013-02-24,-70.1776536808837,-20.5462092093391
2013-02-25,-70.1776536459484,-20.5462091861076
2013-02-26,-70.1776536633046,-20.546209190559
2013-02-27,-70.1776536796385,-20.5462091898407
2013-02-28,-70.1776537098542,-20.5462092050944
2013-03-01,-70.1776536982664,-20.5462092129942
2013-03-02,-70.1776536744717,-20.5462092023491
2013-03-03,-70.1776536793332,-20.5462092132017
2013-03-04,-70.1776536672295,-20.5462091937943
2013-03-05,-70.1776536883922,-20.5462092062844
2013-03-06,-70.1776537007814,-20.5462092359185
2013-03-07,-70.1776536828578,-20.5462092020554
2013-03-08,-70.1776536697219,-20.5462091963231
2013-03-09,-70.1776536688884,-20.5462092060141
2013-03-10,-70.1776536936384,-20.5462092159499
2013-03-11,-70.1776536989135,-20.5462092085743
2013-03-12,-70.177653684352,-20.5462092046439
2013-03-13,-70.1776536931429,-20.5462092180265
2013-03-14,-70.1776536796784,-20.5462092092003
2013-03-15,-70.1776536703182,-20.5462091895905
2013-03-16,-70.1776536726359,-20.5462092096898
2013-03-17,-70.1776536832336,-20.5462092113623
2013-03-18,-70.1776536749118,-20.5462092036509
2013-03-19,-70.1776536529918,-20.5462091934502
2013-03-20,-70.1776536787117,-20.5462091883972
2013-03-21,-70.1776536775738,-20.5462091925724
2013-03-22,-70.1776537002156,-20.5462092062188
2013-03-23,-70.17765366564,-20.5462092143447
2013-03-24,-70.1776537016479,-20.5462091851595
2013-03-25,-70.1776536826992,-20.5462091987806
2013-03-26,-70.1776536546924,-20.5462091982109
2013-03-27,-70.1776536800661,-20.5462091925731
2013-03-28,-70.1776537144773,-20.54620919319
2013-03-29,-70.1776536878468,-20.5462091916034
2013-03-30,-70.1776536349134,-20.5462092096579
2013-03-31,-70.1776536741275,-20.5462091789568
2013-04-01,-70.1776536617319,-20.5462091870943
2013-04-02,-70.1776536579788,-20.5462091833891
2013-04-03,-70.1776536545389,-20.546209208654
2013-04-04,-70.1776536513937,-20.5462092018442
2013-04-05,-70.1776536470246,-20.5462092206649
2013-04-06,-70.1776537028678,-20.5462091944618
2013-04-07,-70.1776536697442,-20.5462092082794
2013-04-08,-70.1776536644063,-20.5462091995245
2013-04-09,-70.1776536604585,-20.5462092292949
2013-04-10,-70.1776536651392,-20.5462091927411
2013-04-11,-70.1776536809966,-20.5462092135311
2013-04-12,-70.1776536869365,-20.5462091644469
2013-04-13,-70.1776536869921,-20.5462091961354
2013-04-14,-70.1776536738955,-20.5462091903684
2013-04-15,-70.1776536184253,-20.5462091893689
2013-04-16,-70.1776536848275,-20.5462091658384
2013-04-17,-70.1776536676086,-20.5462091896427
2013-04-18,-70.1776536557098,-20.5462091824743
2013-04-19,-70.1776536802975,-20.5462092087633
2013-04-20,-70.1776536750909,-20.5462091974365
2013-04-21,-70.1776536802804,-20.5462091892558
2013-04-22,-70.1776536496324,-20.5462092096772
