"Fecha","Lon","Lat"
2010-03-17,-72.6969111806028,-37.2546030645819
2010-03-18,-72.6969112130248,-37.2546030848159
2010-03-19,-72.6969112272368,-37.2546030637175
2010-03-20,-72.696911249404,-37.2546030628281
2010-03-21,-72.6969112847155,-37.2546030730377
2010-03-22,-72.6969112809008,-37.2546030778576
2010-03-23,-72.6969112993965,-37.2546030900364
2010-03-24,-72.6969113091768,-37.2546030938097
2010-03-25,-72.6969113395955,-37.2546030901771
2010-03-26,-72.6969113688261,-37.2546031063526
2010-03-27,-72.6969113803867,-37.2546030912043
2010-03-28,-72.6969113998184,-37.2546031205588
2010-03-29,-72.6969113754669,-37.2546031013487
2010-03-30,-72.6969114020554,-37.2546031194084
2010-03-31,-72.6969114071798,-37.2546031028792
2010-04-01,-72.6969114530415,-37.2546031142036
2010-04-02,-72.6969114255629,-37.2546031221979
2010-04-03,-72.6969114589752,-37.2546031560436
2010-04-04,-72.6969114373188,-37.2546031334558
2010-04-05,-72.696911462339,-37.2546031097824
2010-04-06,-72.6969114918291,-37.2546031625367
2010-04-07,-72.696911501466,-37.2546031205325
2010-04-08,-72.6969115008407,-37.2546031203218
2010-04-09,-72.6969115122542,-37.2546031388661
2010-04-10,-72.6969115365217,-37.254603141126
2010-04-11,-72.6969115412391,-37.2546031414202
2010-04-12,-72.696911556379,-37.254603110469
2010-04-13,-72.6969115694166,-37.2546031560875
2010-04-14,-72.6969115811959,-37.2546031516786
2010-04-15,-72.6969115891853,-37.2546031554899
2010-04-16,-72.6969115998499,-37.2546031587187
2010-04-17,-72.6969116190484,-37.2546031664131
2010-04-18,-72.6969116356268,-37.2546031422785
2010-04-19,-72.6969116383141,-37.2546031403771
2010-04-20,-72.6969116205741,-37.2546031657027
2010-04-21,-72.6969116532047,-37.254603179449
2010-04-22,-72.6969116561286,-37.2546031530749
2010-04-23,-72.696911665619,-37.2546031552019
2010-04-24,-72.6969116926047,-37.2546031539659
2010-04-25,-72.6969116895244,-37.2546031587862
2010-04-26,-72.6969117091303,-37.2546031763786
2010-04-27,-72.6969117271383,-37.2546031881686
2010-04-28,-72.6969117171437,-37.254603206502
2010-04-29,-72.6969117279256,-37.2546031786559
2010-04-30,-72.6969117787373,-37.2546031724997
2010-05-01,-72.6969117536722,-37.2546031780465
2010-05-02,-72.6969117608876,-37.2546031868315
2010-05-03,-72.6969117471998,-37.2546031995807
2010-05-04,-72.6969117889029,-37.2546031794963
2010-05-05,-72.6969118142989,-37.254603152062
2010-05-06,-72.69691179905,-37.2546031635192
2010-05-07,-72.6969117904892,-37.2546031768221
2010-05-08,-72.6969118219319,-37.2546031865178
2010-05-09,-72.6969118114004,-37.2546031874287
2010-05-10,-72.6969118563406,-37.2546031665038
2010-05-11,-72.6969118553071,-37.2546031727305
2010-05-12,-72.6969118678157,-37.2546031896862
2010-05-13,-72.6969118857646,-37.2546031803113
2010-05-14,-72.6969118920972,-37.2546031898675
2010-05-15,-72.6969118622489,-37.2546031830356
2010-05-16,-72.6969118891611,-37.2546031872868
2010-05-17,-72.6969118898333,-37.2546031809488
2010-05-18,-72.6969118814616,-37.2546031911991
2010-05-19,-72.6969119091642,-37.2546032025004
2010-05-20,-72.6969119102785,-37.2546031748464
2010-05-21,-72.6969119102747,-37.2546031749038
2010-05-22,NA,NA
2010-05-23,-72.6969119301252,-37.2546031906299
2010-05-24,-72.6969119289676,-37.2546031913811
2010-05-25,-72.6969119341366,-37.254603191839
2010-05-26,-72.6969119528256,-37.2546031768904
2010-05-27,-72.6969119410846,-37.2546031844704
2010-05-28,-72.6969119739544,-37.254603175949
2010-05-29,-72.6969119816209,-37.2546031913791
2010-05-30,-72.6969119652722,-37.2546031922669
2010-05-31,-72.6969119497569,-37.2546031885625
2010-06-01,-72.6969119583453,-37.2546031916074
2010-06-02,-72.6969120046195,-37.2546031814598
2010-06-03,-72.696911974982,-37.2546032090493
2010-06-04,-72.696911983286,-37.2546032009275
2010-06-05,-72.6969119716233,-37.254603208191
2010-06-06,-72.6969120203918,-37.2546031972413
2010-06-07,-72.6969120011752,-37.2546032050303
2010-06-08,-72.696912003733,-37.2546032221351
2010-06-09,-72.696912019146,-37.2546031869561
2010-06-10,-72.696912019061,-37.2546032018685
2010-06-11,-72.6969120097573,-37.2546031906564
2010-06-12,-72.6969120588185,-37.2546031948527
2010-06-13,-72.6969120491884,-37.2546032090141
2010-06-14,-72.6969120452453,-37.2546032150364
2010-06-15,-72.6969120668417,-37.2546032161796
2010-06-16,-72.696912054413,-37.2546032270654
2010-06-17,-72.6969120597304,-37.2546032343504
2010-06-18,-72.6969120954649,-37.2546032049651
2010-06-19,-72.6969121131828,-37.2546032176661
2010-06-20,-72.6969121088268,-37.2546032059942
2010-06-21,-72.6969120748956,-37.2546031749116
2010-06-22,-72.6969120587598,-37.2546031984921
2010-06-23,-72.6969121103841,-37.2546032007558
2010-06-24,-72.6969120999777,-37.2546031994359
2010-06-25,-72.6969121032871,-37.2546031995987
2010-06-26,-72.6969121206053,-37.2546032156237
2010-06-27,-72.6969121352403,-37.2546032089056
2010-06-28,-72.6969121142019,-37.2546032073271
2010-06-29,-72.6969121403787,-37.2546032146673
2010-06-30,-72.6969121418519,-37.2546032069834
2010-07-01,-72.6969121329097,-37.2546032070487
2010-07-02,-72.6969121312694,-37.2546032098838
2010-07-03,-72.696912176088,-37.2546032130224
2010-07-04,-72.6969121519941,-37.2546032556864
2010-07-05,-72.6969121669814,-37.2546032471615
2010-07-06,-72.6969121757021,-37.2546032196126
