"Fecha","Lon","Lat"
2010-03-12,-72.8647322742009,-36.4235528445118
2010-03-13,-72.8647322964956,-36.423552862382
2010-03-14,-72.8647323221404,-36.4235528608059
2010-03-15,-72.8647323242418,-36.4235528388565
2010-03-16,-72.8647325106622,-36.4235528521623
2010-03-17,-72.8647325496108,-36.423552824606
2010-03-18,-72.8647325720861,-36.4235528306011
2010-03-19,-72.8647325999235,-36.4235528166093
2010-03-20,-72.8647326195522,-36.4235528108381
2010-03-21,-72.8647326638103,-36.4235528188715
2010-03-22,-72.8647326690297,-36.4235528130598
2010-03-23,-72.8647326847838,-36.4235528247775
2010-03-24,-72.8647326871665,-36.4235528133103
2010-03-25,-72.864732710662,-36.4235528227071
2010-03-26,-72.8647327436007,-36.4235528467202
2010-03-27,-72.8647327600391,-36.4235528161508
2010-03-28,-72.8647327636367,-36.4235528215089
2010-03-29,-72.8647327798109,-36.4235528177281
2010-03-30,-72.8647327857007,-36.4235528214091
2010-03-31,-72.8647327837564,-36.4235528102607
2010-04-01,-72.8647328374616,-36.4235528223155
2010-04-02,NA,NA
2010-04-03,-72.8647328506267,-36.4235528182286
2010-04-04,-72.8647328414797,-36.4235528112103
2010-04-05,-72.8647328517541,-36.4235528158343
2010-04-06,-72.8647329011701,-36.4235528424703
2010-04-07,-72.8647329067204,-36.4235528047217
2010-04-08,-72.8647329075886,-36.4235527984065
2010-04-09,-72.8647329169994,-36.4235528078967
2010-04-10,-72.864732932658,-36.4235528220635
2010-04-11,-72.8647329382122,-36.4235528162964
2010-04-12,-72.8647329651694,-36.4235527938399
2010-04-13,-72.864732976392,-36.4235528463985
2010-04-14,-72.8647329855361,-36.4235528031551
2010-04-15,-72.8647329903041,-36.4235528046746
2010-04-16,-72.8647329904796,-36.4235528268961
2010-04-17,-72.8647330121696,-36.4235528205311
2010-04-18,-72.8647330227397,-36.4235528091156
2010-04-19,-72.8647330097306,-36.423552817963
2010-04-20,-72.8647330256283,-36.423552814608
2010-04-21,-72.8647330419356,-36.4235528360331
2010-04-22,-72.8647330277483,-36.423552823437
2010-04-23,-72.8647330451503,-36.4235528079982
2010-04-24,-72.8647330626501,-36.423552798335
2010-04-25,-72.8647330635342,-36.4235528144234
2010-04-26,-72.8647330925257,-36.4235528204191
2010-04-27,-72.8647330814022,-36.4235528231662
2010-04-28,-72.8647330884796,-36.4235528525795
2010-04-29,-72.8647331119833,-36.4235528101232
2010-04-30,-72.8647331434833,-36.4235528227227
2010-05-01,-72.8647331143903,-36.423552817002
2010-05-02,-72.864733115132,-36.4235528182077
2010-05-03,-72.8647331129124,-36.4235528279356
2010-05-04,-72.8647331423049,-36.4235528168039
2010-05-05,-72.8647331630701,-36.4235527865205
2010-05-06,-72.864733149951,-36.4235528026982
2010-05-07,-72.8647331553486,-36.4235527964856
2010-05-08,-72.8647331909802,-36.4235528035383
2010-05-09,-72.8647331701927,-36.423552816184
2010-05-10,-72.8647332038798,-36.4235528002805
2010-05-11,-72.8647332131037,-36.4235528001705
2010-05-12,NA,NA
2010-05-13,-72.8647332165065,-36.4235528077083
2010-05-14,-72.8647331937317,-36.4235527971177
2010-05-15,-72.8647332195983,-36.4235528021945
2010-05-16,-72.8647332286595,-36.4235528136044
2010-05-17,-72.864733229357,-36.4235527945305
2010-05-18,-72.8647332238322,-36.4235528039713
2010-05-19,-72.8647332411185,-36.4235528066755
2010-05-20,-72.8647332460868,-36.4235527908706
2010-05-21,-72.8647332502215,-36.4235527960391
2010-05-22,-72.8647332601439,-36.4235528066881
2010-05-23,-72.8647332708885,-36.4235527966804
2010-05-24,-72.8647332508215,-36.4235528027532
2010-05-25,-72.864733264753,-36.4235528089319
2010-05-26,-72.8647332868992,-36.4235527839342
2010-05-27,-72.8647332633171,-36.4235528048012
2010-05-28,-72.8647333016526,-36.423552783156
2010-05-29,-72.8647333032091,-36.4235527980245
2010-05-30,-72.8647332984121,-36.4235527854648
2010-05-31,-72.8647332747324,-36.4235527914968
2010-06-01,-72.8647332772939,-36.4235527931248
2010-06-02,-72.8647333304512,-36.4235527837099
2010-06-03,-72.8647333016029,-36.4235528118127
2010-06-04,-72.8647333004092,-36.4235527939955
2010-06-05,-72.8647332863901,-36.4235528068406
2010-06-06,-72.8647333314207,-36.4235527984282
2010-06-07,-72.8647333202011,-36.4235528016182
2010-06-08,-72.8647333245161,-36.4235528133347
2010-06-09,-72.8647333354999,-36.4235527879859
2010-06-10,-72.8647333353463,-36.4235527845058
2010-06-11,-72.8647333210606,-36.4235527780861
2010-06-12,-72.8647333661587,-36.4235527820873
2010-06-13,-72.8647333773945,-36.4235527898083
2010-06-14,-72.8647333750831,-36.4235527881156
2010-06-15,-72.8647333719516,-36.4235528109092
2010-06-16,-72.8647333709678,-36.4235528152232
2010-06-17,-72.8647333654105,-36.4235527993202
2010-06-18,-72.8647333753406,-36.4235528097588
2010-06-19,-72.8647334045532,-36.4235528021781
2010-06-20,-72.8647333992916,-36.4235528001009
2010-06-21,-72.864733394122,-36.4235527551001
2010-06-22,-72.8647333917566,-36.4235527789654
2010-06-23,-72.8647334032068,-36.4235527829479
2010-06-24,-72.8647334047861,-36.4235527813356
2010-06-25,-72.8647334044167,-36.4235527666687
2010-06-26,-72.8647334107218,-36.4235527928946
2010-06-27,-72.864733434035,-36.4235527834427
2010-06-28,-72.8647334031619,-36.4235527832482
2010-06-29,-72.8647334277343,-36.423552789195
2010-06-30,-72.8647334285582,-36.4235527844689
2010-07-01,-72.8647334178906,-36.4235527912203
2010-07-02,-72.8647334365418,-36.4235527784417
