"Fecha","Lon","Lat"
2010-01-04,-70.5374334469503,-33.4471801201052
2010-01-05,-70.5374334834944,-33.4471801216583
2010-01-06,-70.537433466189,-33.4471801196862
2010-01-07,-70.5374334944711,-33.4471801004517
2010-01-08,-70.5374334781005,-33.4471801068584
2010-01-09,-70.5374335139601,-33.4471801518053
2010-01-10,NA,NA
2010-01-11,-70.5374334731293,-33.4471800756087
2010-01-12,-70.5374334574052,-33.447180116206
2010-01-13,-70.5374334782462,-33.4471801213511
2010-01-14,-70.5374334659025,-33.4471801074086
2010-01-15,-70.537433460769,-33.4471801013598
2010-01-16,-70.5374334536512,-33.4471801027024
2010-01-17,-70.5374334831693,-33.4471801136991
2010-01-18,-70.5374334667178,-33.4471800974493
2010-01-19,-70.5374334639992,-33.4471800980234
2010-01-20,-70.5374334408418,-33.4471800976706
2010-01-21,-70.5374334213557,-33.4471801414996
2010-01-22,-70.5374334380528,-33.4471801267219
2010-01-23,-70.5374334595569,-33.4471801345079
2010-01-24,-70.5374334581865,-33.4471801079045
2010-01-25,-70.5374334482425,-33.4471800980814
2010-01-26,-70.5374334678213,-33.4471801076119
2010-01-27,-70.5374334337615,-33.4471800936215
2010-01-28,-70.5374334509534,-33.447180115383
2010-01-29,-70.5374334871367,-33.447180118648
2010-01-30,-70.5374334822187,-33.4471801252296
2010-01-31,-70.5374334663396,-33.4471801061955
2010-02-01,-70.5374334533153,-33.4471801101695
2010-02-02,-70.5374334793344,-33.4471801148143
2010-02-03,-70.537433463042,-33.4471800909882
2010-02-04,-70.5374334814403,-33.4471801077169
2010-02-05,-70.5374334581571,-33.4471800982642
2010-02-06,-70.5374334551557,-33.4471801025959
2010-02-07,-70.5374334677172,-33.4471801129453
2010-02-08,-70.5374334416741,-33.4471800949784
2010-02-09,-70.5374334550193,-33.447180109725
2010-02-10,-70.5374334444734,-33.4471800952408
2010-02-11,-70.537433460872,-33.4471800994562
2010-02-12,-70.537433438918,-33.4471800926408
2010-02-13,-70.5374334551274,-33.4471800915446
2010-02-14,-70.5374334582857,-33.4471800978951
2010-02-15,-70.5374334608309,-33.4471801259324
2010-02-16,-70.5374334755237,-33.4471801069858
2010-02-17,-70.5374334636258,-33.4471801196672
2010-02-18,-70.5374334426851,-33.4471801102555
2010-02-19,-70.537433429345,-33.447180109605
2010-02-20,-70.5374334556738,-33.4471800844324
2010-02-21,-70.5374334426702,-33.4471801011121
2010-02-22,-70.5374334355066,-33.4471801192481
2010-02-23,-70.5374334317628,-33.4471801056305
2010-02-24,-70.5374334236818,-33.4471801307883
2010-02-25,-70.5374334485477,-33.4471800940671
2010-02-26,-70.5374334469149,-33.4471801110499
2010-02-27,-70.5374334387915,-33.4471801039443
2010-02-28,NA,NA
2010-03-01,NA,NA
2010-03-02,NA,NA
2010-03-03,-70.5374378732774,-33.4471817483527
2010-03-04,-70.5374379037563,-33.4471817521479
2010-03-05,-70.53743788272,-33.4471817741368
2010-03-06,-70.5374379062382,-33.4471817753212
2010-03-07,-70.5374379332622,-33.4471817943334
2010-03-08,-70.5374379361523,-33.4471817936001
2010-03-09,-70.5374379472105,-33.447181803267
2010-03-10,-70.5374379554185,-33.4471818009396
2010-03-11,-70.5374379394094,-33.4471818029168
2010-03-12,-70.5374379551564,-33.4471817921929
2010-03-13,-70.5374379549422,-33.4471817970562
2010-03-14,-70.5374379506555,-33.4471818086046
2010-03-15,-70.537437943496,-33.4471817765951
2010-03-16,-70.5374379761029,-33.4471818065883
2010-03-17,-70.5374379653398,-33.4471817892217
2010-03-18,-70.537437973531,-33.4471818038013
2010-03-19,-70.5374379794954,-33.4471817902155
2010-03-20,-70.5374379905012,-33.4471817877153
2010-03-21,-70.5374380149762,-33.4471817961521
2010-03-22,-70.5374380152685,-33.4471818021133
2010-03-23,-70.5374379838237,-33.4471818080397
2010-03-24,-70.5374379987583,-33.4471817943746
2010-03-25,-70.5374380038326,-33.4471817982568
2010-03-26,-70.5374380451519,-33.4471818199543
2010-03-27,-70.5374380325556,-33.447181806284
2010-03-28,-70.5374380348663,-33.4471818184801
2010-03-29,-70.5374380326626,-33.4471818216691
2010-03-30,-70.5374380341669,-33.4471818182478
2010-03-31,-70.5374380510396,-33.4471818043377
2010-04-01,-70.5374380704755,-33.4471818180028
2010-04-02,-70.5374380308861,-33.4471818227555
2010-04-03,-70.5374380469482,-33.4471818315077
2010-04-04,-70.5374380462175,-33.4471818208481
2010-04-05,-70.5374380553915,-33.4471818205228
2010-04-06,-70.5374380735872,-33.4471818532358
2010-04-07,-70.5374380822141,-33.4471818238941
2010-04-08,-70.5374380603466,-33.4471818108382
2010-04-09,-70.5374380740896,-33.4471818187671
2010-04-10,-70.5374380793916,-33.4471818332894
2010-04-11,-70.537438076692,-33.4471818351462
2010-04-12,-70.5374381036861,-33.4471818024432
2010-04-13,-70.5374381076947,-33.4471818477403
2010-04-14,-70.537438097504,-33.447181836405
2010-04-15,-70.5374381070477,-33.4471818286815
2010-04-16,-70.5374381121267,-33.4471818348108
2010-04-17,-70.5374381129951,-33.4471818481907
2010-04-18,-70.537438106594,-33.4471818275309
2010-04-19,-70.5374380978008,-33.4471818440248
2010-04-20,-70.5374381240371,-33.4471818526525
2010-04-21,-70.5374381149106,-33.4471818562081
2010-04-22,-70.5374381172243,-33.4471818403557
2010-04-23,-70.5374381220166,-33.4471818299947
2010-04-24,-70.5374381375898,-33.4471818289938
2010-04-25,-70.5374381323434,-33.447181845128
2010-04-26,-70.5374381637787,-33.4471818538153
2010-04-27,-70.5374381480776,-33.4471818623548
