"Fecha","Lon","Lat"
2010-03-19,-73.6578734714795,-37.3638016349247
2010-03-20,-73.6578735170038,-37.3638016262579
2010-03-21,-73.6578735761427,-37.3638016576571
2010-03-22,-73.6578736239085,-37.3638016574851
2010-03-23,-73.6578736476523,-37.3638016787995
2010-03-24,-73.6578736960315,-37.3638016789661
2010-03-25,-73.6578737420628,-37.3638016764854
2010-03-26,-73.6578737937944,-37.3638017048259
2010-03-27,-73.657873839858,-37.3638016689498
2010-03-28,-73.6578738786512,-37.3638017036491
2010-03-29,-73.6578739004323,-37.3638017204233
2010-03-30,-73.6578739256493,-37.3638017089747
2010-03-31,-73.6578739417913,-37.3638016938057
2010-04-01,-73.6578740019752,-37.3638017102982
2010-04-02,-73.6578740009067,-37.3638017127074
2010-04-03,-73.6578740279194,-37.3638017610248
2010-04-04,NA,NA
2010-04-05,NA,NA
2010-04-06,NA,NA
2010-04-07,NA,NA
2010-04-08,NA,NA
2010-04-09,NA,NA
2010-04-10,NA,NA
2010-04-11,NA,NA
2010-04-12,NA,NA
2010-04-13,NA,NA
2010-04-14,NA,NA
2010-04-15,NA,NA
2010-04-16,NA,NA
2010-04-17,NA,NA
2010-04-18,NA,NA
2010-04-19,NA,NA
2010-04-20,NA,NA
2010-04-21,NA,NA
2010-04-22,NA,NA
2010-04-23,NA,NA
2010-04-24,NA,NA
2010-04-25,NA,NA
2010-04-26,NA,NA
2010-04-27,NA,NA
2010-04-28,NA,NA
2010-04-29,NA,NA
2010-04-30,NA,NA
2010-05-01,NA,NA
2010-05-02,NA,NA
2010-05-03,-73.6578748478713,-37.3638018629931
2010-05-04,-73.6578749118279,-37.3638018378231
2010-05-05,-73.6578749421327,-37.3638018164675
2010-05-06,-73.6578749305871,-37.3638018287613
2010-05-07,-73.6578749533263,-37.3638018485693
2010-05-08,-73.6578749914244,-37.3638018502397
2010-05-09,-73.6578749928063,-37.3638018528101
2010-05-10,-73.6578750208734,-37.3638018370634
2010-05-11,-73.6578750442713,-37.363801845277
2010-05-12,-73.6578750764095,-37.3638018609092
2010-05-13,-73.6578750891069,-37.3638018658268
2010-05-14,-73.6578751003332,-37.3638018651018
2010-05-15,-73.6578750842184,-37.3638018562331
2010-05-16,-73.6578751009284,-37.3638018656271
2010-05-17,-73.6578751196903,-37.3638018474545
2010-05-18,-73.6578751299099,-37.363801859929
2010-05-19,-73.6578751446064,-37.3638018664755
2010-05-20,-73.6578751619595,-37.3638018558521
2010-05-21,-73.6578751675187,-37.3638018458791
2010-05-22,-73.6578751732149,-37.3638018457538
2010-05-23,-73.6578752078962,-37.3638018670582
2010-05-24,-73.6578752118116,-37.3638018753214
2010-05-25,-73.657875232103,-37.3638018877865
2010-05-26,-73.6578752517631,-37.3638018732951
2010-05-27,-73.6578752469108,-37.3638018577504
2010-05-28,-73.6578752842301,-37.3638018645608
2010-05-29,-73.657875287555,-37.3638018645876
2010-05-30,-73.6578752860472,-37.3638018749562
2010-05-31,-73.6578752780684,-37.3638018737644
2010-06-01,-73.6578753077562,-37.3638018686327
2010-06-02,-73.6578753520415,-37.3638018599748
2010-06-03,-73.6578753319637,-37.3638018785877
2010-06-04,-73.6578753477069,-37.3638018766036
2010-06-05,-73.6578753356206,-37.363801886362
2010-06-06,-73.6578753792962,-37.363801875361
2010-06-07,-73.6578753666432,-37.3638019113474
2010-06-08,-73.6578753755072,-37.363801906091
2010-06-09,-73.6578753883768,-37.36380188489
2010-06-10,-73.6578754010748,-37.3638018863217
2010-06-11,-73.6578753881673,-37.3638018712357
2010-06-12,-73.6578754482099,-37.3638018664254
2010-06-13,-73.6578754438231,-37.3638018822384
2010-06-14,-73.6578754679235,-37.3638018925859
2010-06-15,-73.6578754890184,-37.3638018660158
2010-06-16,-73.6578754611286,-37.363801877763
2010-06-17,-73.6578754961706,-37.3638018547495
2010-06-18,-73.6578754874047,-37.3638018659811
2010-06-19,-73.657875505374,-37.3638018562186
2010-06-20,-73.6578754968047,-37.3638018513062
2010-06-21,-73.657875491897,-37.3638018280527
2010-06-22,-73.6578754914015,-37.3638018223687
2010-06-23,NA,NA
2010-06-24,NA,NA
2010-06-25,NA,NA
2010-06-26,NA,NA
2010-06-27,NA,NA
2010-06-28,NA,NA
2010-06-29,NA,NA
2010-06-30,NA,NA
2010-07-01,NA,NA
2010-07-02,NA,NA
2010-07-03,NA,NA
2010-07-04,NA,NA
2010-07-05,NA,NA
2010-07-06,NA,NA
2010-07-07,NA,NA
2010-07-08,NA,NA
2010-07-09,NA,NA
